2,0.751877,0.756203,0.756271,0.75634,0.756546
4,0.755997,0.756134,0.756203,0.756271,0.756477
6,0.755928,0.756065,0.756134,0.756271,0.756409
8,0.755859,0.755997,0.756134,0.756203,0.756409
10,0.755859,0.755928,0.756065,0.756134,0.756340
