2,0.761580,0.765962,0.766031,0.766101,0.766310
4,0.382877,0.382946,0.382981,0.383016,0.383120
6,0.255228,0.255274,0.255297,0.255344,0.255390
8,0.191404,0.191438,0.191473,0.19149,0.191543
10,0.153123,0.153137,0.153165,0.153178,0.153220
