0.094482,0.755859,1775213.125000,0.191404,12765.750000
0.094482,0.755859,1776325.375000,0.191404,12822.000000
0.094491,0.755928,1762115.000000,0.191421,13164.250000
0.094491,0.755928,1781132.875000,0.191421,12587.625000
0.094491,0.755928,1787826.375000,0.191421,12484.500000
0.094500,0.755997,1544427.250000,0.191438,9821.000000
0.094500,0.755997,1770045.250000,0.191438,12913.875000
0.094500,0.755997,1774582.625000,0.191438,12812.250000
0.094508,0.756065,1764043.000000,0.191456,13224.125000
0.094508,0.756065,1769555.125000,0.191456,13028.250000
0.094508,0.756065,1771013.750000,0.191456,13061.250000
0.094508,0.756065,1776011.500000,0.191456,12730.625000
0.094517,0.756134,1764059.375000,0.191473,13187.875000
0.094517,0.756134,1765890.875000,0.191473,13189.500000
0.094517,0.756134,1767932.750000,0.191473,13072.125000
0.094517,0.756134,1768693.625000,0.191473,13025.125000
0.094517,0.756134,1771630.125000,0.191473,12960.750000
0.094517,0.756134,1771971.375000,0.191473,12910.125000
0.094517,0.756134,1774256.500000,0.191473,12891.000000
0.094517,0.756134,1781562.000000,0.191473,12554.250000
0.094525,0.756203,1769179.000000,0.191490,12966.750000
0.094525,0.756203,1770705.500000,0.191490,12820.750000
0.094525,0.756203,1778069.625000,0.191490,12701.250000
0.094525,0.756203,1779197.875000,0.191490,12583.875000
0.094525,0.756203,1798656.125000,0.191490,15710.500000
0.094534,0.756271,1762943.375000,0.191508,13239.500000
0.094534,0.756271,1768843.250000,0.191508,12982.125000
0.094534,0.756271,1780759.875000,0.191508,12679.750000
0.094543,0.756340,1768778.875000,0.191525,12992.250000
0.094551,0.756409,1764808.125000,0.191543,13144.750000
