2,1.354717,1.97467,2.34194,2.34211,2.342388
4,0.677273,1.66455,1.66471,2.15826,2.158384
6,1.109699,1.43885,1.76788,1.76794,1.994843
8,1.079046,1.32586,1.49315,1.49407,1.496123
10,1.192971,1.1945,1.19531,1.19566,1.196397
