0.677273,2.709091,1462662.750000,0.342971,3043.250000
1.170902,4.683609,1459475.750000,0.592945,3182.500000
1.171005,4.684021,979178.250000,0.592997,1435.750000
1.171057,4.684227,1465114.250000,0.593023,3256.000000
1.664429,6.657715,974291.750000,0.842867,1561.500000
1.664549,6.658195,1458957.000000,0.842927,3252.250000
1.664549,6.658195,1467733.250000,0.842927,3218.000000
1.664549,6.658195,966575.500000,0.842927,1597.250000
1.664635,6.658539,1460129.750000,0.842971,3260.250000
1.664652,6.658607,1467567.250000,0.842980,3239.750000
1.664652,6.658607,1468230.000000,0.842980,3181.750000
1.664669,6.658676,536156.000000,0.842988,332.000000
1.664669,6.658676,536192.000000,0.842988,332.500000
1.664669,6.658676,536245.250000,0.842988,331.750000
1.664703,6.658813,968222.000000,0.843006,1589.750000
1.664721,6.658882,536125.500000,0.843014,331.250000
1.974604,7.898415,712.500000,0.999939,118.750000
2.158195,8.632782,979167.500000,1.092910,1572.250000
2.158213,8.632851,1465902.750000,1.092919,3193.000000
2.158213,8.632851,536883.000000,1.092919,379.500000
2.158230,8.632919,536663.750000,1.092927,380.250000
2.158247,8.632988,973430.250000,1.092936,1624.000000
2.158264,8.633057,976817.000000,1.092945,1544.250000
2.158281,8.633125,1455426.250000,1.092954,3264.000000
2.158281,8.633125,536580.750000,1.092954,379.000000
2.158298,8.633194,967101.500000,1.092962,1566.000000
2.158316,8.633263,980913.500000,1.092971,1535.750000
2.158333,8.633331,536499.000000,1.092980,380.000000
2.158367,8.633469,536443.500000,1.092997,379.250000
2.158384,8.633537,1453094.000000,1.093006,3223.250000
