0.183540,0.734161,1976382.000000,0.092945,5081.750000
0.183592,0.734367,1950660.000000,0.092971,5255.000000
0.183609,0.734436,1966415.000000,0.092980,5048.750000
0.183609,0.734436,1990581.750000,0.092980,4916.750000
0.183643,0.734573,1949100.500000,0.092997,5198.750000
0.183643,0.734573,1955295.500000,0.092997,5033.000000
0.183678,0.734711,1975355.250000,0.093014,4950.750000
0.183695,0.734779,1964107.750000,0.093023,5152.750000
0.183695,0.734779,1965705.750000,0.093023,5212.500000
0.183695,0.734779,1977859.250000,0.093023,4879.500000
0.183746,0.734985,1460276.250000,0.093049,3182.500000
0.183746,0.734985,1964913.250000,0.093049,4981.000000
0.187214,0.748856,4739843.250000,0.094805,62871.000000
0.384333,1.537331,1921607.000000,0.194626,4584.250000
0.677015,2.708061,1468486.250000,0.342841,3832.500000
0.677084,2.708336,1461419.750000,0.342875,3853.250000
0.677084,2.708336,1462532.500000,0.342875,3729.250000
0.677135,2.708542,1463214.250000,0.342901,3860.000000
0.677135,2.708542,1466953.250000,0.342901,3767.750000
0.677135,2.708542,1469776.000000,0.342901,3701.500000
0.677153,2.708611,1474106.500000,0.342910,3655.750000
0.677170,2.708679,1474746.500000,0.342919,3692.500000
0.677187,2.708748,1459734.500000,0.342927,3869.250000
0.677204,2.708817,1454985.500000,0.342936,3953.000000
0.677256,2.709023,1445117.000000,0.342962,3872.250000
1.063253,4.253014,1167784.500000,0.538431,2815.000000
1.159058,4.636230,1099521.750000,0.586947,2661.500000
1.164310,4.657242,1058651.000000,0.589607,2666.000000
1.170439,4.681755,984647.250000,0.592710,2626.250000
1.664051,6.656204,596002.750000,0.842675,1603.250000
