2,1944245.000000,1.93485e+06,2.88605e+06,1.0754e+06,359.500000
4,1976382.000000,1.96973e+06,1464953,1.46724e+06,596002.750000
6,1930196.500000,2.01903e+06,1.67938e+06,1.45667e+06,1135855.500000
8,2064582.500000,3199016,1.80346e+06,1.62293e+06,1625181.125000
10,2086277.700000,1.04314e+06,2086277.700000,1.04314e+06,2086277.700000
12,2087781.700000,2.11225e+06,1737794,1.66014e+06,1134600.300000
