2,0.186011,0.18609,0.443149,0.68589,0.999983
4,0.092945,0.0930185,0.342858,0.342923,0.842675
6,0.060480,0.062024,0.228552,0.355567,0.439810
8,0.045994,0.053027,0.171434,0.245503,0.262566
10,0.037213,0.0186065,0.037213,0.0186065,0.037213
12,0.037185,0.0654195,0.184184,0.20053,0.325164
