2,0.734642,0.734951,1.75019,2.70888,3.949379
4,0.734161,0.734745,2.7082,2.70871,6.656204
6,0.716583,0.734882,2.70796,4.21288,5.211021
8,0.726608,0.837708,2.70827,3.87841,4.147957
10,0.734848,0.367424,0.734848,0.367424,0.734848
12,0.734299,1.29185,3.63713,3.95992,6.421097
