0.156229,1.249832,679184.750000,0.316490,1370.625000
0.217890,1.743118,493097.250000,0.441404,488.125000
0.217916,1.743324,492908.250000,0.441456,487.125000
0.217924,1.743393,492941.500000,0.441473,490.125000
0.217933,1.743462,492947.750000,0.441490,489.375000
0.246815,1.974518,1183.250000,0.500000,66.625000
0.246815,1.974518,1183.875000,0.500000,66.750000
0.246815,1.974518,1184.250000,0.500000,66.125000
0.246815,1.974518,1184.375000,0.500000,66.625000
0.246815,1.974518,1184.375000,0.500000,66.875000
0.246815,1.974518,1184.375000,0.500000,67.375000
0.246815,1.974518,1184.625000,0.500000,66.500000
0.246815,1.974518,1184.625000,0.500000,67.250000
0.246815,1.974518,1184.750000,0.500000,66.625000
0.246815,1.974518,1184.875000,0.500000,65.250000
0.246815,1.974518,1185.000000,0.500000,67.500000
0.246815,1.974518,1185.250000,0.500000,66.875000
0.246815,1.974518,1185.750000,0.500000,66.750000
0.246815,1.974518,1185.875000,0.500000,67.000000
0.246815,1.974518,1302.875000,0.500000,41.250000
0.246815,1.974518,1303.125000,0.500000,40.500000
0.246815,1.974518,1303.250000,0.500000,40.875000
0.246815,1.974518,1303.500000,0.500000,40.625000
0.246815,1.974518,1303.750000,0.500000,40.750000
0.246815,1.974518,1303.750000,0.500000,40.875000
0.246815,1.974518,1303.750000,0.500000,41.000000
0.246815,1.974518,1303.875000,0.500000,40.875000
0.246815,1.974518,1304.000000,0.500000,40.625000
0.246815,1.974518,1304.500000,0.500000,40.625000
0.246815,1.974518,1305.375000,0.500000,41.625000
