2,1398.500000,619,619.25,619.5,620.500000
4,679184.750000,1184.06,1184.94,1303.38,1305.375000
6,455549.916667,329355,1654.21,1655.08,1762.416667
8,439124.312500,343294,247983,2214.69,2237.875000
10,524277.000000,354292,276803,369262,371146.800000
