0.340344,2.722755,878198.750000,0.689474,3012.000000
0.341306,2.730446,871013.000000,0.691421,3090.875000
0.341314,2.730515,877229.250000,0.691438,3000.250000
0.341314,2.730515,877381.500000,0.691438,2996.750000
0.341314,2.730515,879706.125000,0.691438,2980.875000
0.341323,2.730583,845611.375000,0.691456,2248.750000
0.341323,2.730583,874562.375000,0.691456,3029.000000
0.341323,2.730583,877760.750000,0.691456,3005.250000
0.341323,2.730583,886739.875000,0.691456,2880.750000
0.341331,2.730652,870350.125000,0.691473,3081.625000
0.341331,2.730652,873963.250000,0.691473,3059.500000
0.341331,2.730652,875660.250000,0.691473,3016.250000
0.341331,2.730652,876357.125000,0.691473,3011.500000
0.341331,2.730652,878115.500000,0.691473,2992.250000
0.341331,2.730652,880363.500000,0.691473,2974.000000
0.341331,2.730652,881622.500000,0.691473,2943.625000
0.341331,2.730652,881926.625000,0.691473,2941.500000
0.341331,2.730652,956350.000000,0.691473,5241.625000
0.341340,2.730721,874515.125000,0.691490,3031.625000
0.341340,2.730721,874759.000000,0.691490,3019.125000
0.341340,2.730721,875747.875000,0.691490,3008.125000
0.341340,2.730721,876673.625000,0.691490,3015.125000
0.341340,2.730721,880609.750000,0.691490,2965.250000
0.341349,2.730789,868170.000000,0.691508,3100.250000
0.341349,2.730789,871912.750000,0.691508,3067.625000
0.341349,2.730789,876945.375000,0.691508,3003.000000
0.341357,2.730858,876535.000000,0.691525,3013.875000
0.341357,2.730858,878996.875000,0.691525,2972.375000
0.341357,2.730858,883138.500000,0.691525,2931.250000
0.341366,2.730927,870105.500000,0.691543,3094.875000
