2,0.987259,0.987259,0.987259,0.987259,0.987259
4,1.743256,1.97452,1.97452,1.97452,1.974518
6,2.236954,2.96178,2.96178,2.96178,2.961777
8,3.223869,3.22425,3.71753,3.94485,3.949036
10,3.567810,3.88981,4.20701,4.21133,4.328270
