0.186413,2.236954,459126.500000,0.377637,892.750000
0.227520,2.730240,329513.833333,0.460913,358.416667
0.227526,2.730309,329475.666667,0.460924,358.083333
0.227537,2.730446,329302.000000,0.460947,357.250000
0.245436,2.945229,1827.500000,0.497206,116.250000
0.246128,2.953537,1790.333333,0.498609,105.416667
0.246815,2.961777,1654.333333,0.500000,69.583333
0.246815,2.961777,1654.583333,0.500000,68.916667
0.246815,2.961777,1654.583333,0.500000,69.750000
0.246815,2.961777,1654.750000,0.500000,68.750000
0.246815,2.961777,1654.750000,0.500000,69.500000
0.246815,2.961777,1654.916667,0.500000,69.500000
0.246815,2.961777,1654.916667,0.500000,69.833333
0.246815,2.961777,1655.083333,0.500000,68.333333
0.246815,2.961777,1655.083333,0.500000,69.333333
0.246815,2.961777,1655.083333,0.500000,70.166667
0.246815,2.961777,1655.166667,0.500000,69.333333
0.246815,2.961777,1655.166667,0.500000,69.666667
0.246815,2.961777,1655.500000,0.500000,69.333333
0.246815,2.961777,1655.583333,0.500000,69.666667
0.246815,2.961777,1655.833333,0.500000,69.750000
0.246815,2.961777,1656.000000,0.500000,69.666667
0.246815,2.961777,1656.583333,0.500000,70.250000
0.246815,2.961777,1760.583333,0.500000,93.833333
0.246815,2.961777,1761.500000,0.500000,92.250000
0.246815,2.961777,1761.666667,0.500000,93.666667
0.246815,2.961777,1762.500000,0.500000,92.666667
0.246815,2.961777,1762.500000,0.500000,93.083333
0.246815,2.961777,1762.666667,0.500000,91.166667
0.246815,2.961777,1762.916667,0.500000,93.833333
