2,0.054073,0.248738,0.37817,0.477682,0.493629
4,0.005253,0.125768,0.189016,0.201856,0.285524
6,0.007141,0.0825005,0.121015,0.127974,0.216042
8,0.033182,0.0575795,0.088998,0.102391,0.162529
10,0.014392,0.0609745,0.071916,0.077852,0.130634
