2,0.108147,0.497474,0.75634,0.955364,0.987259
4,0.021011,0.503071,0.756065,0.807427,1.142097
6,0.042847,0.495003,0.726093,0.767842,1.296249
8,0.265457,0.460636,0.711982,0.819133,1.300232
10,0.143921,0.609741,0.719158,0.778519,1.306343
