2,0.761650,0.766031,0.766101,0.766171,0.766379
4,0.382911,0.382981,0.383016,0.38305,0.383155
6,0.255251,0.255297,0.255321,0.255367,0.255413
8,0.191404,0.191456,0.19149,0.191508,0.191560
10,0.153151,0.153151,0.153178,0.153199,0.153234
