2,1948316.500000,1.96773e+06,1967696,1.96758e+06,1967246.000000
4,1752461.000000,1.74794e+06,1753238,1.75054e+06,1747012.250000
6,1742013.833333,1.58701e+06,1.73917e+06,1741787,1746195.166667
8,1768357.250000,1.77701e+06,1.76954e+06,1764231,1769847.000000
10,1609785.800000,1812368,1.8057e+06,1.80126e+06,1801111.200000
