2,0.751945,0.756271,0.75634,0.756409,0.756615
4,0.756065,0.756203,0.756271,0.75634,0.756546
6,0.755997,0.756134,0.756203,0.75634,0.756477
8,0.755859,0.756065,0.756203,0.756271,0.756477
10,0.755997,0.755997,0.756134,0.756237,0.756409
