2,0.751740,0.756065,0.756203,0.987259,0.987259
4,0.755859,1.24853,1.24956,1.2497,1.512131
6,1.249214,1.37353,1.51182,1.51199,1.512474
8,1.249420,1.51127,1.51172,1.51186,1.512062
10,1.492355,1.51148,1.51165,1.51179,1.512268
