2,0.380721,0.382911,0.382981,0.5,0.500000
4,0.191404,0.31616,0.316421,0.316456,0.382911
6,0.210889,0.231876,0.255222,0.255251,0.255332
8,0.158193,0.191347,0.191404,0.191421,0.191447
10,0.151161,0.153098,0.153116,0.15313,0.153178
