0.078089,1.249420,652755.500000,0.158193,3720.000000
0.078097,1.249557,770085.812500,0.158210,5043.000000
0.078097,1.249557,770421.125000,0.158210,5022.687500
0.078110,1.249763,771191.312500,0.158237,4982.562500
0.093834,1.501350,888142.750000,0.190091,3210.437500
0.093873,1.501968,895444.312500,0.190169,3122.750000
0.094440,1.511032,885224.062500,0.191317,3274.562500
0.094470,1.511513,882432.375000,0.191377,3227.000000
0.094470,1.511513,899221.125000,0.191377,3999.812500
0.094470,1.511513,901799.562500,0.191377,3923.812500
0.094474,1.511581,899295.937500,0.191386,4009.062500
0.094478,1.511650,885165.687500,0.191395,3176.437500
0.094478,1.511650,899407.125000,0.191395,3989.750000
0.094482,1.511719,878487.875000,0.191404,2918.250000
0.094482,1.511719,878553.187500,0.191404,2916.125000
0.094482,1.511719,886472.437500,0.191404,3143.500000
0.094482,1.511719,900953.250000,0.191404,3929.687500
0.094487,1.511787,884507.812500,0.191412,3167.062500
0.094487,1.511787,904299.812500,0.191412,3880.812500
0.094491,1.511856,897818.875000,0.191421,4001.937500
0.094491,1.511856,902142.000000,0.191421,3925.187500
0.094491,1.511856,904692.375000,0.191421,3878.375000
0.094491,1.511856,908534.875000,0.191421,3791.687500
0.094491,1.511856,924690.500000,0.191421,5100.187500
0.094495,1.511925,881753.062500,0.191430,2873.437500
0.094495,1.511925,888060.750000,0.191430,3128.375000
0.094504,1.512062,882909.750000,0.191447,3210.687500
0.094504,1.512062,886921.687500,0.191447,3109.625000
0.094504,1.512062,898296.125000,0.191447,3999.000000
0.094504,1.512062,898894.437500,0.191447,3989.312500
