2,0.561205,0.758555,0.969224,0.995792,1.000000
4,0.269231,0.352552,0.415635,0.565778,0.920260
6,0.187532,0.236577,0.270471,0.330261,0.448834
8,0.152594,0.175876,0.204357,0.249304,0.315882
10,0.133426,0.149673,0.16599,0.183071,0.234664
