2,0.999878,0.999965,0.999974,0.999983,1.000000
4,0.999861,0.999922,0.999934,0.999948,0.999974
6,0.832928,0.945695,0.946741,0.947126,0.948683
8,0.669173,0.708176,0.709904,0.710184,0.711147
10,0.565938,0.56767,0.567994,0.568255,0.568646
