0.186401,2.236816,592061.083333,0.377614,1896.916667
0.186430,2.237160,723371.333333,0.377672,3393.500000
0.226885,2.722618,733113.500000,0.459626,3250.500000
0.227537,2.730446,728067.333333,0.460947,3334.166667
0.227543,2.730515,454109.250000,0.460959,944.333333
0.227571,2.730858,454608.833333,0.461017,942.083333
0.246815,2.961777,1655.416667,0.500000,68.916667
0.246815,2.961777,1762.166667,0.500000,91.833333
0.246815,2.961777,1762.250000,0.500000,92.916667
0.268656,3.223869,329895.416667,0.544246,380.416667
0.268667,3.224007,455625.666667,0.544269,962.250000
0.268667,3.224007,456856.583333,0.544269,947.666667
0.268673,3.224075,329795.416667,0.544281,381.666667
0.268673,3.224075,457258.583333,0.544281,954.250000
0.268679,3.224144,455492.583333,0.544292,961.666667
0.268679,3.224144,456152.750000,0.544292,960.416667
0.268684,3.224213,329769.916667,0.544304,380.666667
0.268684,3.224213,329796.166667,0.544304,382.833333
0.268684,3.224213,329816.500000,0.544304,381.916667
0.268684,3.224213,457324.500000,0.544304,950.833333
0.268696,3.224350,454679.750000,0.544327,972.250000
0.268696,3.224350,457307.250000,0.544327,949.666667
0.268702,3.224419,455951.166667,0.544339,958.333333
0.268707,3.224487,329519.666667,0.544350,382.000000
0.287951,3.455406,2193.166667,0.583333,92.666667
0.287951,3.455406,2194.166667,0.583333,93.416667
0.309134,3.709602,330255.916667,0.626246,418.000000
0.309809,3.717705,458448.083333,0.627614,970.666667
0.309820,3.717842,461121.083333,0.627637,958.166667
0.309832,3.717979,330213.750000,0.627660,405.833333
