2,0.987259,0.987259,1.36131,1.48089,1.480888
4,1.743462,1.97452,2.23713,2.46815,2.730789
6,2.236816,2.96178,3.22414,3.22438,3.717979
8,2.730583,3.6442,3.71801,4.21113,4.211472
10,2.730789,4.21123,4.32343,4.32504,4.328957
