2,13.000000,37.25,510.75,43.125,43.750000
4,1378.375000,41.625,930.25,67.5625,536.250000
6,1896.916667,80.375,961.042,954,405.833333
8,5037.062500,300.562,1999.5,332.094,749.062500
10,4919.000000,916.225,1318.75,646.55,1403.700000
