0.432456,4.324562,2468657.300000,0.218996,6044.400000
0.432539,4.325386,2472578.700000,0.219038,5832.800000
0.432539,4.325386,2479278.900000,0.219038,5987.800000
0.432552,4.325523,2485434.900000,0.219044,5890.900000
0.432566,4.325661,2472254.800000,0.219051,6348.400000
0.432587,4.325867,2471731.400000,0.219062,6260.900000
0.432594,4.325935,2478694.600000,0.219065,5697.700000
0.432614,4.326141,2476486.600000,0.219076,6452.900000
0.432614,4.326141,2482908.000000,0.219076,6024.100000
0.432648,4.326485,2473928.700000,0.219093,6383.600000
0.432669,4.326691,2487009.500000,0.219104,5516.000000
0.432676,4.326759,2470006.200000,0.219107,6579.700000
0.432690,4.326897,2471143.500000,0.219114,5998.400000
0.432690,4.326897,2478163.700000,0.219114,5693.200000
0.432690,4.326897,2481461.700000,0.219114,5867.300000
0.432703,4.327034,2482303.000000,0.219121,6388.000000
0.432724,4.327240,2480238.700000,0.219131,5969.300000
0.432731,4.327309,2469783.300000,0.219135,6092.900000
0.432745,4.327446,2480698.200000,0.219142,5714.900000
0.432751,4.327515,2466968.600000,0.219145,6342.100000
0.432751,4.327515,2471488.000000,0.219145,6528.200000
0.432751,4.327515,2471540.700000,0.219145,6514.700000
0.432779,4.327789,2471183.300000,0.219159,6155.200000
0.432793,4.327927,2478824.500000,0.219166,5864.800000
0.432800,4.327995,2480662.100000,0.219170,6342.400000
0.432827,4.328270,2470596.800000,0.219184,5937.700000
0.432854,4.328545,2467585.800000,0.219197,6259.100000
0.432882,4.328819,2477963.000000,0.219211,6467.000000
0.432916,4.329163,2434066.600000,0.219229,5818.200000
0.432985,4.329849,2481379.500000,0.219264,6074.200000
