2,946.250000,1876.75,1877,1878,1875.750000
4,4140.875000,5826.62,5810.44,5399.25,7464.000000
6,8671.833333,9917.71,8996,9900.96,10064.333333
8,10328.812500,11376.6,12055.3,12899.5,12498.437500
10,11911.500000,14768.9,14832.4,14733.3,16046.200000
