2,985630.500000,1.96865e+06,1.96848e+06,1.96819e+06,1967924.750000
4,1584171.750000,1757197,1.75617e+06,1.74786e+06,1832270.375000
6,1607176.916667,1.74397e+06,1.67306e+06,1.74253e+06,1734566.750000
8,1553013.812500,1.66151e+06,1.71724e+06,1.77146e+06,1783251.250000
10,1541425.300000,1.81419e+06,1.8144e+06,1.81371e+06,1822813.900000
