2,526.500000,64,64,64.25,65.000000
4,3243.000000,334.5,332.25,119.25,119.000000
6,2151.833333,1080.25,1039,295.75,250.500000
8,2508.500000,1015.19,435.938,924.812,427.375000
10,3701.600000,1222.35,1225.4,684.8,911.900000
