2,1398.000000,619,1861.62,1862.12,984346.500000
4,686217.125000,1303.88,789824,687490,683847.000000
6,454493.750000,165659,594904,395333,590828.666667
8,542895.875000,600883,441896,296350,463254.062500
10,529570.500000,395781,589544,573961,608198.350000
