2,0.500000,0.5,0.75,0.75,0.883155
4,0.316456,0.5,0.566525,0.690447,0.691543
6,0.377683,0.522123,0.544292,0.626936,0.627672
8,0.345745,0.408219,0.47071,0.533197,0.547833
10,0.326568,0.426561,0.437989,0.438169,0.438517
