2,12.750000,37.5,43.375,43.75,979.250000
4,1306.625000,40.75,2062.12,1748.06,1392.625000
6,922.916667,237.917,2114.5,692.25,1991.750000
8,2539.062500,3119.12,1508.94,545.719,527.812500
10,2869.100000,1642.62,1912.92,1925.47,2229.750000
