0.124769,1.497231,1607176.916667,0.252759,8671.833333
0.125919,1.511032,1750707.416667,0.255089,10027.750000
0.125925,1.511101,1739878.333333,0.255100,10219.583333
0.125954,1.511444,1754639.083333,0.255158,9816.500000
0.125971,1.511650,1594987.250000,0.255193,8398.666667
0.125977,1.511719,1750531.083333,0.255205,9754.750000
0.125988,1.511856,1742683.000000,0.255228,9987.333333
0.125988,1.511856,1745253.250000,0.255228,9848.083333
0.125994,1.511925,1742646.500000,0.255239,9909.750000
0.125994,1.511925,1749811.583333,0.255239,9710.166667
0.125994,1.511925,1753062.666667,0.255239,9748.166667
0.125999,1.511993,1743048.333333,0.255251,9890.166667
0.125999,1.511993,1744563.166667,0.255251,9887.500000
0.125999,1.511993,1748259.250000,0.255251,9782.916667
0.126005,1.512062,1599755.250000,0.255263,8186.083333
0.126005,1.512062,1746360.500000,0.255263,9805.916667
0.126005,1.512062,1751816.666667,0.255263,9720.416667
0.126011,1.512131,1747862.500000,0.255274,9784.000000
0.126011,1.512131,1747917.333333,0.255274,9772.250000
0.126011,1.512131,1750670.833333,0.255274,9723.250000
0.126011,1.512131,1758453.000000,0.255274,9537.166667
0.126017,1.512199,1737087.583333,0.255286,10029.916667
0.126017,1.512199,1747976.250000,0.255286,9772.000000
0.126017,1.512199,1751948.333333,0.255286,9679.416667
0.126022,1.512268,1743879.500000,0.255297,9921.500000
0.126028,1.512337,1732430.000000,0.255309,10129.833333
0.126034,1.512405,1743666.000000,0.255321,9909.583333
0.126040,1.512474,1740263.833333,0.255332,9944.500000
0.126040,1.512474,1740754.666667,0.255332,9922.916667
0.126051,1.512611,1734566.750000,0.255355,10064.333333
