2,0.632946,0.765823,0.765927,0.765997,0.766136
4,0.380442,0.38286,0.38292,0.382973,0.383050
6,0.252759,0.255228,0.255263,0.255286,0.255355
8,0.189813,0.1914,0.191421,0.191438,0.191482
10,0.150862,0.153102,0.153123,0.153137,0.153165
