2,2.709023,3.32944,3.94938,3.94941,4.684570
4,4.683609,6.65854,7.89817,7.89841,8.633125
6,6.658264,10.6066,10.6074,11.2165,11.968025
8,4.683266,10.8861,11.9294,11.9522,11.967133
10,11.209831,11.9308,11.9492,11.9546,11.963631
