2,0.359716,0.438169,0.701975,0.765962,0.794339
4,0.164348,0.234177,0.32035,0.380112,0.395396
6,0.132981,0.153325,0.236843,0.25714,0.266008
8,0.076749,0.119202,0.158906,0.179084,0.195437
10,0.067214,0.0926,0.122145,0.144533,0.157783
