0.081127,0.324509,2494973.750000,0.164348,9868.250000
0.108438,0.433754,2946587.250000,0.219676,23419.750000
0.109812,0.439247,3103631.750000,0.222458,12673.500000
0.110756,0.443024,2687749.500000,0.224371,18004.750000
0.110928,0.443710,2937464.250000,0.224718,17637.000000
0.113348,0.453392,2659311.750000,0.229622,20708.000000
0.114326,0.457306,3146138.500000,0.231604,16783.750000
0.116867,0.467468,3373664.250000,0.236751,14718.500000
0.118979,0.475914,3426138.500000,0.241028,20646.500000
0.119991,0.479965,3326490.000000,0.243080,19530.000000
0.120661,0.482643,2718631.000000,0.244436,13893.750000
0.121124,0.484497,3399790.500000,0.245375,15168.750000
0.122755,0.491020,3351546.750000,0.248679,20914.750000
0.124832,0.499329,3443700.750000,0.252886,14475.500000
0.144453,0.577812,3247661.500000,0.292635,15038.750000
0.171816,0.687263,2475600.250000,0.348066,6605.250000
0.176966,0.707863,3250741.500000,0.358499,18787.750000
0.177601,0.710403,3474992.000000,0.359786,20217.500000
0.177652,0.710609,3256183.500000,0.359890,19368.750000
0.178717,0.714867,3468692.250000,0.362046,32242.000000
0.182596,0.730385,2545338.250000,0.369905,6341.750000
0.186253,0.745010,3891485.750000,0.377313,13280.250000
0.189016,0.756065,1750375.750000,0.382911,5942.250000
0.189102,0.756409,1743898.750000,0.383085,5937.500000
0.190527,0.762108,3760444.750000,0.385972,17047.250000
0.191179,0.764717,3580690.000000,0.387293,17031.250000
0.191488,0.765953,3619929.500000,0.387919,20869.500000
0.191797,0.767189,2770897.000000,0.388545,6610.000000
0.193205,0.772820,3818736.000000,0.391397,12272.750000
0.195179,0.780716,3351030.750000,0.395396,12722.500000
