2,0.355133,0.432586,0.693032,0.756203,0.784218
4,0.324509,0.462387,0.632537,0.750537,0.780716
6,0.393860,0.454113,0.701477,0.761592,0.787857
8,0.303085,0.47073,0.627525,0.70721,0.771790
10,0.331787,0.4571,0.602944,0.713459,0.778862
