2,943.250000,1882.62,1881.88,1874.75,1876.500000
4,6096.500000,5767.12,5821.94,5815.69,5871.875000
6,8705.333333,9951.38,9685.33,9900.42,9720.333333
8,10153.000000,12784.8,11407.8,12815.4,11230.937500
10,12756.400000,14505.2,14770.1,14930.8,13688.450000
