0.124741,1.496887,1612064.583333,0.252701,8705.333333
0.125919,1.511032,1752203.333333,0.255089,9965.916667
0.125954,1.511444,1736697.000000,0.255158,10150.416667
0.125977,1.511719,1750138.833333,0.255205,9797.750000
0.125982,1.511787,1595303.333333,0.255216,8331.250000
0.125982,1.511787,1742605.916667,0.255216,9946.833333
0.125982,1.511787,1747307.416667,0.255216,9862.666667
0.125988,1.511856,1736553.416667,0.255228,10040.083333
0.125994,1.511925,1738498.583333,0.255239,10033.583333
0.125994,1.511925,1754463.000000,0.255239,9688.250000
0.125999,1.511993,1606984.666667,0.255251,8111.833333
0.125999,1.511993,1740849.250000,0.255251,9895.083333
0.125999,1.511993,1748339.166667,0.255251,9788.333333
0.126005,1.512062,1590960.166667,0.255263,8367.666667
0.126005,1.512062,1750392.416667,0.255263,9722.416667
0.126005,1.512062,1754531.000000,0.255263,9648.250000
0.126005,1.512062,1755732.500000,0.255263,9590.000000
0.126011,1.512131,1738045.166667,0.255274,9996.166667
0.126011,1.512131,1747670.916667,0.255274,9818.666667
0.126011,1.512131,1753507.250000,0.255274,9648.250000
0.126017,1.512199,1594024.083333,0.255286,8315.333333
0.126017,1.512199,1739831.500000,0.255286,9923.750000
0.126017,1.512199,1743610.833333,0.255286,9877.083333
0.126017,1.512199,1744067.000000,0.255286,9824.666667
0.126022,1.512268,1745051.166667,0.255297,9879.500000
0.126028,1.512337,1735225.666667,0.255309,10065.333333
0.126034,1.512405,1745655.666667,0.255321,9875.500000
0.126040,1.512474,1600981.416667,0.255332,8157.583333
0.126040,1.512474,1747184.000000,0.255332,9766.250000
0.126051,1.512611,1749086.833333,0.255355,9720.333333
